; CSV, generated by atk_libsigrok4 1.0.0 on 2026-08-22 08:27:45
; Channels (1/16)
; ChannelsType: 1
; Sample rate: 10 MHz
; Sample count: 1.907349 M
; Sampling time: 2026-08-22 08:27:42.523
SystemTime, Time(s), meow
'2026-08-22 08:27:42.523726300,0.000726300,0
'2026-08-22 08:27:42.523726400,0.000726400,1
'2026-08-22 08:27:42.523726500,0.000726500,0
'2026-08-22 08:27:42.523727000,0.000727000,1
'2026-08-22 08:27:42.523727200,0.000727200,0
'2026-08-22 08:27:42.523728400,0.000728400,1
'2026-08-22 08:27:42.523728500,0.000728500,0
'2026-08-22 08:27:42.523729300,0.000729300,1
'2026-08-22 08:27:42.523729400,0.000729400,0
'2026-08-22 08:27:42.523730400,0.000730400,1
'2026-08-22 08:27:42.523730600,0.000730600,0
'2026-08-22 08:27:42.523731100,0.000731100,1
'2026-08-22 08:27:42.523731200,0.000731200,0
'2026-08-22 08:27:42.523731600,0.000731600,1
'2026-08-22 08:27:42.523731800,0.000731800,0
'2026-08-22 08:27:42.523736800,0.000736800,1
'2026-08-22 08:27:42.523752200,0.000752200,0
'2026-08-22 08:27:42.523752700,0.000752700,1
'2026-08-22 08:27:42.523752800,0.000752800,0
'2026-08-22 08:27:42.523752900,0.000752900,1
'2026-08-22 08:27:42.523753000,0.000753000,0
'2026-08-22 08:27:42.523753300,0.000753300,1
'2026-08-22 08:27:42.523753400,0.000753400,0
'2026-08-22 08:27:42.523757900,0.000757900,1
'2026-08-22 08:27:42.523758000,0.000758000,0
'2026-08-22 08:27:42.523758500,0.000758500,1
'2026-08-22 08:27:42.523758900,0.000758900,0
'2026-08-22 08:27:42.523759100,0.000759100,1
'2026-08-22 08:27:42.523759200,0.000759200,0
'2026-08-22 08:27:42.523759500,0.000759500,1
'2026-08-22 08:27:42.523759600,0.000759600,0
'2026-08-22 08:27:42.523759700,0.000759700,1
'2026-08-22 08:27:42.523759800,0.000759800,0
'2026-08-22 08:27:42.523760300,0.000760300,1
'2026-08-22 08:27:42.523760400,0.000760400,0
'2026-08-22 08:27:42.523760700,0.000760700,1
'2026-08-22 08:27:42.523761000,0.000761000,0
'2026-08-22 08:27:42.523761500,0.000761500,1
'2026-08-22 08:27:42.523761600,0.000761600,0
'2026-08-22 08:27:42.523761900,0.000761900,1
'2026-08-22 08:27:42.523762200,0.000762200,0
'2026-08-22 08:27:42.523762600,0.000762600,1
'2026-08-22 08:27:42.523762700,0.000762700,0
'2026-08-22 08:27:42.523762800,0.000762800,1
'2026-08-22 08:27:42.523777400,0.000777400,0
'2026-08-22 08:27:42.523778600,0.000778600,1
'2026-08-22 08:27:42.523778700,0.000778700,0
'2026-08-22 08:27:42.523779300,0.000779300,1
'2026-08-22 08:27:42.523779400,0.000779400,0
'2026-08-22 08:27:42.523779500,0.000779500,1
'2026-08-22 08:27:42.523779600,0.000779600,0
'2026-08-22 08:27:42.523780100,0.000780100,1
'2026-08-22 08:27:42.523780500,0.000780500,0
'2026-08-22 08:27:42.523780700,0.000780700,1
'2026-08-22 08:27:42.523781800,0.000781800,0
'2026-08-22 08:27:42.523781900,0.000781900,1
'2026-08-22 08:27:42.523782000,0.000782000,0
'2026-08-22 08:27:42.523782100,0.000782100,1
'2026-08-22 08:27:42.523782200,0.000782200,0
'2026-08-22 08:27:42.523782500,0.000782500,1
'2026-08-22 08:27:42.523782600,0.000782600,0
'2026-08-22 08:27:42.523783100,0.000783100,1
'2026-08-22 08:27:42.523783200,0.000783200,0
'2026-08-22 08:27:42.523783500,0.000783500,1
'2026-08-22 08:27:42.523783700,0.000783700,0
'2026-08-22 08:27:42.523784200,0.000784200,1
'2026-08-22 08:27:42.523784300,0.000784300,0
'2026-08-22 08:27:42.523788900,0.000788900,1
'2026-08-22 08:27:42.523804300,0.000804300,0
'2026-08-22 08:27:42.523804400,0.000804400,1
'2026-08-22 08:27:42.523804500,0.000804500,0
'2026-08-22 08:27:42.523804700,0.000804700,1
'2026-08-22 08:27:42.523804800,0.000804800,0
'2026-08-22 08:27:42.523805900,0.000805900,1
'2026-08-22 08:27:42.523806000,0.000806000,0
'2026-08-22 08:27:42.523811100,0.000811100,1
'2026-08-22 08:27:42.523811200,0.000811200,0
'2026-08-22 08:27:42.523811600,0.000811600,1
'2026-08-22 08:27:42.523811800,0.000811800,0
'2026-08-22 08:27:42.523811900,0.000811900,1
'2026-08-22 08:27:42.523812000,0.000812000,0
'2026-08-22 08:27:42.523812100,0.000812100,1
'2026-08-22 08:27:42.523812200,0.000812200,0
'2026-08-22 08:27:42.523812300,0.000812300,1
'2026-08-22 08:27:42.523812400,0.000812400,0
'2026-08-22 08:27:42.523812500,0.000812500,1
'2026-08-22 08:27:42.523812800,0.000812800,0
'2026-08-22 08:27:42.523812900,0.000812900,1
'2026-08-22 08:27:42.523813000,0.000813000,0
'2026-08-22 08:27:42.523813500,0.000813500,1
'2026-08-22 08:27:42.523813600,0.000813600,0
'2026-08-22 08:27:42.523813900,0.000813900,1
'2026-08-22 08:27:42.523814000,0.000814000,0
'2026-08-22 08:27:42.523815000,0.000815000,1
'2026-08-22 08:27:42.523829900,0.000829900,0
'2026-08-22 08:27:42.523832300,0.000832300,1
'2026-08-22 08:27:42.523832400,0.000832400,0
'2026-08-22 08:27:42.523832700,0.000832700,1
'2026-08-22 08:27:42.523832800,0.000832800,0
'2026-08-22 08:27:42.523833300,0.000833300,1
'2026-08-22 08:27:42.523833400,0.000833400,0
'2026-08-22 08:27:42.523833900,0.000833900,1
'2026-08-22 08:27:42.523834000,0.000834000,0
'2026-08-22 08:27:42.523834500,0.000834500,1
'2026-08-22 08:27:42.523834700,0.000834700,0
'2026-08-22 08:27:42.523835100,0.000835100,1
'2026-08-22 08:27:42.523835200,0.000835200,0
'2026-08-22 08:27:42.523835600,0.000835600,1
'2026-08-22 08:27:42.523835700,0.000835700,0
'2026-08-22 08:27:42.523836600,0.000836600,1
'2026-08-22 08:27:42.523836900,0.000836900,0
'2026-08-22 08:27:42.523837300,0.000837300,1
'2026-08-22 08:27:42.523837600,0.000837600,0
'2026-08-22 08:27:42.523837800,0.000837800,1
'2026-08-22 08:27:42.523838100,0.000838100,0
'2026-08-22 08:27:42.523841000,0.000841000,1
'2026-08-22 08:27:42.523856400,0.000856400,0
'2026-08-22 08:27:42.523856500,0.000856500,1
'2026-08-22 08:27:42.523856600,0.000856600,0
'2026-08-22 08:27:42.523856700,0.000856700,1
'2026-08-22 08:27:42.523857400,0.000857400,0
'2026-08-22 08:27:42.523857500,0.000857500,1
'2026-08-22 08:27:42.523859100,0.000859100,0
'2026-08-22 08:27:42.523859200,0.000859200,1
'2026-08-22 08:27:42.523859300,0.000859300,0
'2026-08-22 08:27:42.523859600,0.000859600,1
'2026-08-22 08:27:42.523859700,0.000859700,0
'2026-08-22 08:27:42.523860300,0.000860300,1
'2026-08-22 08:27:42.523860400,0.000860400,0
'2026-08-22 08:27:42.523860700,0.000860700,1
'2026-08-22 08:27:42.523860900,0.000860900,0
'2026-08-22 08:27:42.523867100,0.000867100,1
'2026-08-22 08:27:42.523882300,0.000882300,0
'2026-08-22 08:27:42.523888200,0.000888200,1
'2026-08-22 08:27:42.523888400,0.000888400,0
'2026-08-22 08:27:42.523888800,0.000888800,1
'2026-08-22 08:27:42.523889000,0.000889000,0
'2026-08-22 08:27:42.523889100,0.000889100,1
'2026-08-22 08:27:42.523889400,0.000889400,0
'2026-08-22 08:27:42.523889700,0.000889700,1
'2026-08-22 08:27:42.523889800,0.000889800,0
'2026-08-22 08:27:42.523889900,0.000889900,1
'2026-08-22 08:27:42.523890200,0.000890200,0
'2026-08-22 08:27:42.523890500,0.000890500,1
'2026-08-22 08:27:42.523890700,0.000890700,0
'2026-08-22 08:27:42.523890800,0.000890800,1
'2026-08-22 08:27:42.523890900,0.000890900,0
'2026-08-22 08:27:42.523891100,0.000891100,1
'2026-08-22 08:27:42.523891400,0.000891400,0
'2026-08-22 08:27:42.523891700,0.000891700,1
'2026-08-22 08:27:42.523891800,0.000891800,0
'2026-08-22 08:27:42.523892300,0.000892300,1
'2026-08-22 08:27:42.523892400,0.000892400,0
'2026-08-22 08:27:42.523893200,0.000893200,1
'2026-08-22 08:27:42.523908400,0.000908400,0
'2026-08-22 08:27:42.523908500,0.000908500,1
'2026-08-22 08:27:42.523909000,0.000909000,0
'2026-08-22 08:27:42.523909100,0.000909100,1
'2026-08-22 08:27:42.523909400,0.000909400,0
'2026-08-22 08:27:42.523909600,0.000909600,1
'2026-08-22 08:27:42.523910000,0.000910000,0
'2026-08-22 08:27:42.523910200,0.000910200,1
'2026-08-22 08:27:42.523910600,0.000910600,0
'2026-08-22 08:27:42.523910900,0.000910900,1
'2026-08-22 08:27:42.523912000,0.000912000,0
'2026-08-22 08:27:42.523912100,0.000912100,1
'2026-08-22 08:27:42.523912400,0.000912400,0
'2026-08-22 08:27:42.523912500,0.000912500,1
'2026-08-22 08:27:42.523912600,0.000912600,0
'2026-08-22 08:27:42.523912700,0.000912700,1
'2026-08-22 08:27:42.523912800,0.000912800,0
'2026-08-22 08:27:42.523919100,0.000919100,1
'2026-08-22 08:27:42.523934600,0.000934600,0
'2026-08-22 08:27:42.523934700,0.000934700,1
'2026-08-22 08:27:42.523934800,0.000934800,0
'2026-08-22 08:27:42.523934900,0.000934900,1
'2026-08-22 08:27:42.523935000,0.000935000,0
'2026-08-22 08:27:42.523937300,0.000937300,1
'2026-08-22 08:27:42.523937400,0.000937400,0
'2026-08-22 08:27:42.523937800,0.000937800,1
'2026-08-22 08:27:42.523938000,0.000938000,0
'2026-08-22 08:27:42.523938500,0.000938500,1
'2026-08-22 08:27:42.523938600,0.000938600,0
'2026-08-22 08:27:42.523938900,0.000938900,1
'2026-08-22 08:27:42.523939000,0.000939000,0
'2026-08-22 08:27:42.523939100,0.000939100,1
'2026-08-22 08:27:42.523939200,0.000939200,0
'2026-08-22 08:27:42.523939500,0.000939500,1
'2026-08-22 08:27:42.523939700,0.000939700,0
'2026-08-22 08:27:42.523940200,0.000940200,1
'2026-08-22 08:27:42.523940300,0.000940300,0
'2026-08-22 08:27:42.523940800,0.000940800,1
'2026-08-22 08:27:42.523940900,0.000940900,0
'2026-08-22 08:27:42.523941300,0.000941300,1
'2026-08-22 08:27:42.523941500,0.000941500,0
'2026-08-22 08:27:42.523941700,0.000941700,1
'2026-08-22 08:27:42.523941800,0.000941800,0
'2026-08-22 08:27:42.523941900,0.000941900,1
'2026-08-22 08:27:42.523942700,0.000942700,0
'2026-08-22 08:27:42.523943100,0.000943100,1
'2026-08-22 08:27:42.523943200,0.000943200,0
'2026-08-22 08:27:42.523945300,0.000945300,1
'2026-08-22 08:27:42.523961400,0.000961400,0
'2026-08-22 08:27:42.523961500,0.000961500,1
'2026-08-22 08:27:42.523962700,0.000962700,0
'2026-08-22 08:27:42.523962800,0.000962800,1
'2026-08-22 08:27:42.523962900,0.000962900,0
'2026-08-22 08:27:42.523963000,0.000963000,1
'2026-08-22 08:27:42.523963300,0.000963300,0
'2026-08-22 08:27:42.523963500,0.000963500,1
'2026-08-22 08:27:42.523963700,0.000963700,0
'2026-08-22 08:27:42.523964100,0.000964100,1
'2026-08-22 08:27:42.523964200,0.000964200,0
'2026-08-22 08:27:42.523968800,0.000968800,1
'2026-08-22 08:27:42.523968900,0.000968900,0
'2026-08-22 08:27:42.523969700,0.000969700,1
'2026-08-22 08:27:42.523969900,0.000969900,0
'2026-08-22 08:27:42.523971100,0.000971100,1
'2026-08-22 08:27:42.523986500,0.000986500,0
'2026-08-22 08:27:42.523987000,0.000987000,1
'2026-08-22 08:27:42.523987100,0.000987100,0
'2026-08-22 08:27:42.523987500,0.000987500,1
'2026-08-22 08:27:42.523987600,0.000987600,0
'2026-08-22 08:27:42.523988100,0.000988100,1
'2026-08-22 08:27:42.523988200,0.000988200,0
'2026-08-22 08:27:42.523988400,0.000988400,1
