; CSV, generated by atk_libsigrok4 1.0.0 on 2026-08-22 08:21:31
; Channels (1/16)
; ChannelsType: 1
; Sample rate: 10 MHz
; Sample count: 1.907349 M
; Sampling time: 2026-08-22 08:21:24.144
SystemTime, Time(s), meow
'2026-08-22 08:21:24.146573200,0.002573200,0
'2026-08-22 08:21:24.146585000,0.002585000,1
'2026-08-22 08:21:24.146599100,0.002599100,0
'2026-08-22 08:21:24.146611000,0.002611000,1
'2026-08-22 08:21:24.146625200,0.002625200,0
'2026-08-22 08:21:24.146637000,0.002637000,1
'2026-08-22 08:21:24.146651200,0.002651200,0
'2026-08-22 08:21:24.146663100,0.002663100,1
'2026-08-22 08:21:24.146677200,0.002677200,0
'2026-08-22 08:21:24.146689100,0.002689100,1
'2026-08-22 08:21:24.146703200,0.002703200,0
'2026-08-22 08:21:24.146715100,0.002715100,1
'2026-08-22 08:21:24.146729300,0.002729300,0
'2026-08-22 08:21:24.146735800,0.002735800,1
'2026-08-22 08:21:24.146735900,0.002735900,0
'2026-08-22 08:21:24.146741200,0.002741200,1
'2026-08-22 08:21:24.146755400,0.002755400,0
'2026-08-22 08:21:24.146767200,0.002767200,1
'2026-08-22 08:21:24.146781400,0.002781400,0
'2026-08-22 08:21:24.146793200,0.002793200,1
'2026-08-22 08:21:24.146807400,0.002807400,0
'2026-08-22 08:21:24.146819300,0.002819300,1
'2026-08-22 08:21:24.146833500,0.002833500,0
'2026-08-22 08:21:24.146845300,0.002845300,1
'2026-08-22 08:21:24.146859400,0.002859400,0
'2026-08-22 08:21:24.146871300,0.002871300,1
'2026-08-22 08:21:24.146885500,0.002885500,0
'2026-08-22 08:21:24.146897400,0.002897400,1
'2026-08-22 08:21:24.146911600,0.002911600,0
'2026-08-22 08:21:24.146923400,0.002923400,1
'2026-08-22 08:21:24.146937600,0.002937600,0
'2026-08-22 08:21:24.146949400,0.002949400,1
'2026-08-22 08:21:24.146963600,0.002963600,0
'2026-08-22 08:21:24.146975500,0.002975500,1
'2026-08-22 08:21:24.146989700,0.002989700,0
'2026-08-22 08:21:24.147001500,0.003001500,1
'2026-08-22 08:21:24.147015700,0.003015700,0
'2026-08-22 08:21:24.147027500,0.003027500,1
'2026-08-22 08:21:24.147041600,0.003041600,0
'2026-08-22 08:21:24.147053600,0.003053600,1
'2026-08-22 08:21:24.147067800,0.003067800,0
'2026-08-22 08:21:24.147075100,0.003075100,1
'2026-08-22 08:21:24.147075200,0.003075200,0
'2026-08-22 08:21:24.147079600,0.003079600,1
'2026-08-22 08:21:24.147093900,0.003093900,0
'2026-08-22 08:21:24.147105600,0.003105600,1
'2026-08-22 08:21:24.147119800,0.003119800,0
'2026-08-22 08:21:24.147131600,0.003131600,1
'2026-08-22 08:21:24.147145800,0.003145800,0
'2026-08-22 08:21:24.147157700,0.003157700,1
'2026-08-22 08:21:24.147171800,0.003171800,0
'2026-08-22 08:21:24.147183700,0.003183700,1
'2026-08-22 08:21:24.147197900,0.003197900,0
'2026-08-22 08:21:24.147209700,0.003209700,1
'2026-08-22 08:21:24.147223900,0.003223900,0
'2026-08-22 08:21:24.147235800,0.003235800,1
'2026-08-22 08:21:24.147249900,0.003249900,0
'2026-08-22 08:21:24.147259100,0.003259100,1
'2026-08-22 08:21:24.148892500,0.004892500,0
'2026-08-22 08:21:24.148901300,0.004901300,1
'2026-08-22 08:21:24.148915400,0.004915400,0
'2026-08-22 08:21:24.148927300,0.004927300,1
'2026-08-22 08:21:24.148941500,0.004941500,0
'2026-08-22 08:21:24.148953400,0.004953400,1
'2026-08-22 08:21:24.148967500,0.004967500,0
'2026-08-22 08:21:24.148979400,0.004979400,1
'2026-08-22 08:21:24.148993500,0.004993500,0
'2026-08-22 08:21:24.149005400,0.005005400,1
'2026-08-22 08:21:24.149019600,0.005019600,0
'2026-08-22 08:21:24.149019700,0.005019700,1
'2026-08-22 08:21:24.149019800,0.005019800,0
'2026-08-22 08:21:24.149031500,0.005031500,1
'2026-08-22 08:21:24.149045600,0.005045600,0
'2026-08-22 08:21:24.149057500,0.005057500,1
'2026-08-22 08:21:24.149071800,0.005071800,0
'2026-08-22 08:21:24.149083500,0.005083500,1
'2026-08-22 08:21:24.149097600,0.005097600,0
'2026-08-22 08:21:24.149109600,0.005109600,1
'2026-08-22 08:21:24.149123700,0.005123700,0
'2026-08-22 08:21:24.149135400,0.005135400,1
'2026-08-22 08:21:24.149135500,0.005135500,0
'2026-08-22 08:21:24.149135600,0.005135600,1
'2026-08-22 08:21:24.149149800,0.005149800,0
'2026-08-22 08:21:24.149161600,0.005161600,1
'2026-08-22 08:21:24.149175800,0.005175800,0
'2026-08-22 08:21:24.149187700,0.005187700,1
'2026-08-22 08:21:24.149201800,0.005201800,0
'2026-08-22 08:21:24.149213700,0.005213700,1
'2026-08-22 08:21:24.149227800,0.005227800,0
'2026-08-22 08:21:24.149239700,0.005239700,1
'2026-08-22 08:21:24.149254000,0.005254000,0
'2026-08-22 08:21:24.149265800,0.005265800,1
'2026-08-22 08:21:24.149280000,0.005280000,0
'2026-08-22 08:21:24.149291800,0.005291800,1
'2026-08-22 08:21:24.149722300,0.005722300,0
'2026-08-22 08:21:24.149734200,0.005734200,1
'2026-08-22 08:21:24.149748400,0.005748400,0
'2026-08-22 08:21:24.149760200,0.005760200,1
'2026-08-22 08:21:24.149774500,0.005774500,0
'2026-08-22 08:21:24.149786300,0.005786300,1
'2026-08-22 08:21:24.149800400,0.005800400,0
'2026-08-22 08:21:24.149812300,0.005812300,1
'2026-08-22 08:21:24.149826400,0.005826400,0
'2026-08-22 08:21:24.149838300,0.005838300,1
'2026-08-22 08:21:24.149852500,0.005852500,0
'2026-08-22 08:21:24.149864400,0.005864400,1
'2026-08-22 08:21:24.149878500,0.005878500,0
'2026-08-22 08:21:24.149890400,0.005890400,1
'2026-08-22 08:21:24.149904800,0.005904800,0
'2026-08-22 08:21:24.149916400,0.005916400,1
'2026-08-22 08:21:24.149930500,0.005930500,0
'2026-08-22 08:21:24.149942500,0.005942500,1
'2026-08-22 08:21:24.149956600,0.005956600,0
'2026-08-22 08:21:24.149956700,0.005956700,1
'2026-08-22 08:21:24.149956800,0.005956800,0
'2026-08-22 08:21:24.149968500,0.005968500,1
'2026-08-22 08:21:24.149982600,0.005982600,0
'2026-08-22 08:21:24.149994500,0.005994500,1
'2026-08-22 08:21:24.150008800,0.006008800,0
'2026-08-22 08:21:24.150020600,0.006020600,1
'2026-08-22 08:21:24.150034700,0.006034700,0
'2026-08-22 08:21:24.150046600,0.006046600,1
'2026-08-22 08:21:24.150060800,0.006060800,0
'2026-08-22 08:21:24.150072600,0.006072600,1
'2026-08-22 08:21:24.150086800,0.006086800,0
'2026-08-22 08:21:24.150098700,0.006098700,1
'2026-08-22 08:21:24.150112800,0.006112800,0
'2026-08-22 08:21:24.150113300,0.006113300,1
'2026-08-22 08:21:24.150113400,0.006113400,0
'2026-08-22 08:21:24.150123200,0.006123200,1
'2026-08-22 08:21:24.150555200,0.006555200,0
'2026-08-22 08:21:24.150567100,0.006567100,1
'2026-08-22 08:21:24.150581300,0.006581300,0
'2026-08-22 08:21:24.150593100,0.006593100,1
'2026-08-22 08:21:24.150607400,0.006607400,0
'2026-08-22 08:21:24.150619200,0.006619200,1
'2026-08-22 08:21:24.150633300,0.006633300,0
'2026-08-22 08:21:24.150645200,0.006645200,1
'2026-08-22 08:21:24.150659400,0.006659400,0
'2026-08-22 08:21:24.150671200,0.006671200,1
'2026-08-22 08:21:24.150685300,0.006685300,0
'2026-08-22 08:21:24.150689700,0.006689700,1
'2026-08-22 08:21:24.150689800,0.006689800,0
'2026-08-22 08:21:24.150697300,0.006697300,1
'2026-08-22 08:21:24.150711400,0.006711400,0
'2026-08-22 08:21:24.150723300,0.006723300,1
'2026-08-22 08:21:24.150737400,0.006737400,0
'2026-08-22 08:21:24.150749300,0.006749300,1
'2026-08-22 08:21:24.150763500,0.006763500,0
'2026-08-22 08:21:24.150775400,0.006775400,1
'2026-08-22 08:21:24.150789600,0.006789600,0
'2026-08-22 08:21:24.150801400,0.006801400,1
'2026-08-22 08:21:24.150815500,0.006815500,0
'2026-08-22 08:21:24.150827400,0.006827400,1
'2026-08-22 08:21:24.150841600,0.006841600,0
'2026-08-22 08:21:24.150853500,0.006853500,1
'2026-08-22 08:21:24.150867600,0.006867600,0
'2026-08-22 08:21:24.150879500,0.006879500,1
'2026-08-22 08:21:24.150893600,0.006893600,0
'2026-08-22 08:21:24.150905500,0.006905500,1
'2026-08-22 08:21:24.150919800,0.006919800,0
'2026-08-22 08:21:24.150931600,0.006931600,1
'2026-08-22 08:21:24.150945700,0.006945700,0
'2026-08-22 08:21:24.150952300,0.006952300,1
'2026-08-22 08:21:24.152168900,0.008168900,0
'2026-08-22 08:21:24.152180700,0.008180700,1
'2026-08-22 08:21:24.152194900,0.008194900,0
'2026-08-22 08:21:24.152206800,0.008206800,1
'2026-08-22 08:21:24.152220900,0.008220900,0
'2026-08-22 08:21:24.152232800,0.008232800,1
'2026-08-22 08:21:24.152247000,0.008247000,0
'2026-08-22 08:21:24.152258800,0.008258800,1
'2026-08-22 08:21:24.152273000,0.008273000,0
'2026-08-22 08:21:24.152284900,0.008284900,1
'2026-08-22 08:21:24.152299200,0.008299200,0
'2026-08-22 08:21:24.152310900,0.008310900,1
'2026-08-22 08:21:24.152325200,0.008325200,0
'2026-08-22 08:21:24.152336900,0.008336900,1
'2026-08-22 08:21:24.152351100,0.008351100,0
'2026-08-22 08:21:24.152363000,0.008363000,1
'2026-08-22 08:21:24.152377200,0.008377200,0
'2026-08-22 08:21:24.152389000,0.008389000,1
'2026-08-22 08:21:24.152403200,0.008403200,0
'2026-08-22 08:21:24.152415000,0.008415000,1
'2026-08-22 08:21:24.152429300,0.008429300,0
'2026-08-22 08:21:24.152441100,0.008441100,1
'2026-08-22 08:21:24.152455300,0.008455300,0
'2026-08-22 08:21:24.152467100,0.008467100,1
'2026-08-22 08:21:24.152481300,0.008481300,0
