; CSV, generated by atk_libsigrok4 1.0.0 on 2026-08-22 08:28:51
; Channels (1/16)
; ChannelsType: 1
; Sample rate: 10 MHz
; Sample count: 1.907349 M
; Sampling time: 2026-08-22 08:28:41.742
SystemTime, Time(s), meow
'2026-08-22 08:28:41.743102900,0.001102900,1
'2026-08-22 08:28:41.743117600,0.001117600,0
'2026-08-22 08:28:41.743129000,0.001129000,1
'2026-08-22 08:28:41.743143800,0.001143800,0
'2026-08-22 08:28:41.743155100,0.001155100,1
'2026-08-22 08:28:41.743169900,0.001169900,0
'2026-08-22 08:28:41.743181100,0.001181100,1
'2026-08-22 08:28:41.743195800,0.001195800,0
'2026-08-22 08:28:41.743207200,0.001207200,1
'2026-08-22 08:28:41.743222000,0.001222000,0
'2026-08-22 08:28:41.743233300,0.001233300,1
'2026-08-22 08:28:41.743248000,0.001248000,0
'2026-08-22 08:28:41.743248100,0.001248100,1
'2026-08-22 08:28:41.743248300,0.001248300,0
'2026-08-22 08:28:41.743259400,0.001259400,1
'2026-08-22 08:28:41.743274000,0.001274000,0
'2026-08-22 08:28:41.743285400,0.001285400,1
'2026-08-22 08:28:41.743300000,0.001300000,0
'2026-08-22 08:28:41.743300100,0.001300100,1
'2026-08-22 08:28:41.743300200,0.001300200,0
'2026-08-22 08:28:41.743311500,0.001311500,1
'2026-08-22 08:28:41.743326200,0.001326200,0
'2026-08-22 08:28:41.743337600,0.001337600,1
'2026-08-22 08:28:41.743352400,0.001352400,0
'2026-08-22 08:28:41.743352500,0.001352500,1
'2026-08-22 08:28:41.743352600,0.001352600,0
'2026-08-22 08:28:41.743363700,0.001363700,1
'2026-08-22 08:28:41.743378500,0.001378500,0
'2026-08-22 08:28:41.743380300,0.001380300,1
'2026-08-22 08:28:41.743380400,0.001380400,0
'2026-08-22 08:28:41.743389800,0.001389800,1
'2026-08-22 08:28:41.743404500,0.001404500,0
'2026-08-22 08:28:41.743415800,0.001415800,1
'2026-08-22 08:28:41.743430600,0.001430600,0
'2026-08-22 08:28:41.743430900,0.001430900,1
'2026-08-22 08:28:41.743431000,0.001431000,0
'2026-08-22 08:28:41.743441900,0.001441900,1
'2026-08-22 08:28:41.743456600,0.001456600,0
'2026-08-22 08:28:41.743468000,0.001468000,1
'2026-08-22 08:28:41.743483000,0.001483000,0
'2026-08-22 08:28:41.743483500,0.001483500,1
'2026-08-22 08:28:41.743483600,0.001483600,0
'2026-08-22 08:28:41.743494100,0.001494100,1
'2026-08-22 08:28:41.743508700,0.001508700,0
'2026-08-22 08:28:41.743520200,0.001520200,1
'2026-08-22 08:28:41.743535000,0.001535000,0
'2026-08-22 08:28:41.743546200,0.001546200,1
'2026-08-22 08:28:41.743561000,0.001561000,0
'2026-08-22 08:28:41.743561700,0.001561700,1
'2026-08-22 08:28:41.743561800,0.001561800,0
'2026-08-22 08:28:41.743572300,0.001572300,1
'2026-08-22 08:28:41.743587000,0.001587000,0
'2026-08-22 08:28:41.743598400,0.001598400,1
'2026-08-22 08:28:41.743613400,0.001613400,0
'2026-08-22 08:28:41.743624500,0.001624500,1
'2026-08-22 08:28:41.743639000,0.001639000,0
'2026-08-22 08:28:41.743639100,0.001639100,1
'2026-08-22 08:28:41.743639200,0.001639200,0
'2026-08-22 08:28:41.743650600,0.001650600,1
'2026-08-22 08:28:41.743665300,0.001665300,0
'2026-08-22 08:28:41.743665500,0.001665500,1
'2026-08-22 08:28:41.743665700,0.001665700,0
'2026-08-22 08:28:41.743676600,0.001676600,1
'2026-08-22 08:28:41.743691500,0.001691500,0
'2026-08-22 08:28:41.743692100,0.001692100,1
'2026-08-22 08:28:41.743692200,0.001692200,0
'2026-08-22 08:28:41.743702700,0.001702700,1
'2026-08-22 08:28:41.743717300,0.001717300,0
'2026-08-22 08:28:41.743717500,0.001717500,1
'2026-08-22 08:28:41.743717600,0.001717600,0
'2026-08-22 08:28:41.743728800,0.001728800,1
'2026-08-22 08:28:41.743744000,0.001744000,0
'2026-08-22 08:28:41.743754900,0.001754900,1
'2026-08-22 08:28:41.743769400,0.001769400,0
'2026-08-22 08:28:41.743769500,0.001769500,1
'2026-08-22 08:28:41.743769700,0.001769700,0
'2026-08-22 08:28:41.743781000,0.001781000,1
'2026-08-22 08:28:41.743796000,0.001796000,0
'2026-08-22 08:28:41.743807000,0.001807000,1
'2026-08-22 08:28:41.743821700,0.001821700,0
'2026-08-22 08:28:41.743833100,0.001833100,1
'2026-08-22 08:28:41.743847900,0.001847900,0
'2026-08-22 08:28:41.743859200,0.001859200,1
'2026-08-22 08:28:41.743874200,0.001874200,0
'2026-08-22 08:28:41.743885300,0.001885300,1
'2026-08-22 08:28:41.743900000,0.001900000,0
'2026-08-22 08:28:41.743905000,0.001905000,1
'2026-08-22 08:28:41.743905100,0.001905100,0
'2026-08-22 08:28:41.743911400,0.001911400,1
'2026-08-22 08:28:41.743926200,0.001926200,0
'2026-08-22 08:28:41.743937400,0.001937400,1
'2026-08-22 08:28:41.743952100,0.001952100,0
'2026-08-22 08:28:41.743952200,0.001952200,1
'2026-08-22 08:28:41.743952400,0.001952400,0
'2026-08-22 08:28:41.743963500,0.001963500,1
'2026-08-22 08:28:41.743978200,0.001978200,0
'2026-08-22 08:28:41.743984500,0.001984500,1
'2026-08-22 08:28:41.743984600,0.001984600,0
'2026-08-22 08:28:41.743989600,0.001989600,1
'2026-08-22 08:28:41.744004500,0.002004500,0
'2026-08-22 08:28:41.744004900,0.002004900,1
'2026-08-22 08:28:41.744005100,0.002005100,0
'2026-08-22 08:28:41.744015700,0.002015700,1
'2026-08-22 08:28:41.744030300,0.002030300,0
'2026-08-22 08:28:41.744041800,0.002041800,1
'2026-08-22 08:28:41.744056700,0.002056700,0
'2026-08-22 08:28:41.744056900,0.002056900,1
'2026-08-22 08:28:41.744057000,0.002057000,0
'2026-08-22 08:28:41.744058500,0.002058500,1
'2026-08-22 08:28:41.744058600,0.002058600,0
'2026-08-22 08:28:41.744067900,0.002067900,1
'2026-08-22 08:28:41.744082600,0.002082600,0
'2026-08-22 08:28:41.744093700,0.002093700,1
'2026-08-22 08:28:41.744093800,0.002093800,0
'2026-08-22 08:28:41.744093900,0.002093900,1
'2026-08-22 08:28:41.744108600,0.002108600,0
'2026-08-22 08:28:41.744120000,0.002120000,1
'2026-08-22 08:28:41.744134800,0.002134800,0
'2026-08-22 08:28:41.744134900,0.002134900,1
'2026-08-22 08:28:41.744135000,0.002135000,0
'2026-08-22 08:28:41.744135100,0.002135100,1
'2026-08-22 08:28:41.744135300,0.002135300,0
'2026-08-22 08:28:41.744146100,0.002146100,1
'2026-08-22 08:28:41.744161000,0.002161000,0
'2026-08-22 08:28:41.744161100,0.002161100,1
'2026-08-22 08:28:41.744161200,0.002161200,0
'2026-08-22 08:28:41.744161500,0.002161500,1
'2026-08-22 08:28:41.744161600,0.002161600,0
'2026-08-22 08:28:41.744164400,0.002164400,1
'2026-08-22 08:28:41.744164500,0.002164500,0
'2026-08-22 08:28:41.744172200,0.002172200,1
'2026-08-22 08:28:41.744187000,0.002187000,0
'2026-08-22 08:28:41.744187200,0.002187200,1
'2026-08-22 08:28:41.744187300,0.002187300,0
'2026-08-22 08:28:41.744198300,0.002198300,1
'2026-08-22 08:28:41.744213200,0.002213200,0
'2026-08-22 08:28:41.744214600,0.002214600,1
'2026-08-22 08:28:41.744214700,0.002214700,0
'2026-08-22 08:28:41.744215800,0.002215800,1
'2026-08-22 08:28:41.744215900,0.002215900,0
'2026-08-22 08:28:41.744224300,0.002224300,1
'2026-08-22 08:28:41.744239000,0.002239000,0
