; CSV, generated by atk_libsigrok4 1.0.0 on 2026-08-22 08:24:56
; Channels (1/16)
; ChannelsType: 1
; Sample rate: 10 MHz
; Sample count: 1.907349 M
; Sampling time: 2026-08-22 08:24:52.830
SystemTime, Time(s), meow
'2026-08-22 08:24:52.830135200,0.000135200,1
'2026-08-22 08:24:52.830135300,0.000135300,0
'2026-08-22 08:24:52.830135400,0.000135400,1
'2026-08-22 08:24:52.830135600,0.000135600,0
'2026-08-22 08:24:52.830136000,0.000136000,1
'2026-08-22 08:24:52.830136100,0.000136100,0
'2026-08-22 08:24:52.830136300,0.000136300,1
'2026-08-22 08:24:52.830136700,0.000136700,0
'2026-08-22 08:24:52.830136900,0.000136900,1
'2026-08-22 08:24:52.830152000,0.000152000,0
'2026-08-22 08:24:52.830152100,0.000152100,1
'2026-08-22 08:24:52.830152200,0.000152200,0
'2026-08-22 08:24:52.830152300,0.000152300,1
'2026-08-22 08:24:52.830152600,0.000152600,0
'2026-08-22 08:24:52.830152800,0.000152800,1
'2026-08-22 08:24:52.830154000,0.000154000,0
'2026-08-22 08:24:52.830154100,0.000154100,1
'2026-08-22 08:24:52.830154200,0.000154200,0
'2026-08-22 08:24:52.830154700,0.000154700,1
'2026-08-22 08:24:52.830154800,0.000154800,0
'2026-08-22 08:24:52.830154900,0.000154900,1
'2026-08-22 08:24:52.830155000,0.000155000,0
'2026-08-22 08:24:52.830155200,0.000155200,1
'2026-08-22 08:24:52.830155400,0.000155400,0
'2026-08-22 08:24:52.830155800,0.000155800,1
'2026-08-22 08:24:52.830155900,0.000155900,0
'2026-08-22 08:24:52.830156100,0.000156100,1
'2026-08-22 08:24:52.830156200,0.000156200,0
'2026-08-22 08:24:52.830157600,0.000157600,1
'2026-08-22 08:24:52.830157700,0.000157700,0
'2026-08-22 08:24:52.830158200,0.000158200,1
'2026-08-22 08:24:52.830158400,0.000158400,0
'2026-08-22 08:24:52.830158600,0.000158600,1
'2026-08-22 08:24:52.830158900,0.000158900,0
'2026-08-22 08:24:52.830159300,0.000159300,1
'2026-08-22 08:24:52.830159600,0.000159600,0
'2026-08-22 08:24:52.830159900,0.000159900,1
'2026-08-22 08:24:52.830160100,0.000160100,0
'2026-08-22 08:24:52.830160500,0.000160500,1
'2026-08-22 08:24:52.830160700,0.000160700,0
'2026-08-22 08:24:52.830160900,0.000160900,1
'2026-08-22 08:24:52.830161000,0.000161000,0
'2026-08-22 08:24:52.830161100,0.000161100,1
'2026-08-22 08:24:52.830161400,0.000161400,0
'2026-08-22 08:24:52.830161500,0.000161500,1
'2026-08-22 08:24:52.830161600,0.000161600,0
'2026-08-22 08:24:52.830161700,0.000161700,1
'2026-08-22 08:24:52.830161900,0.000161900,0
'2026-08-22 08:24:52.830162200,0.000162200,1
'2026-08-22 08:24:52.830162400,0.000162400,0
'2026-08-22 08:24:52.830162800,0.000162800,1
'2026-08-22 08:24:52.830163000,0.000163000,0
'2026-08-22 08:24:52.830163100,0.000163100,1
'2026-08-22 08:24:52.830163200,0.000163200,0
'2026-08-22 08:24:52.830163400,0.000163400,1
'2026-08-22 08:24:52.830178200,0.000178200,0
'2026-08-22 08:24:52.830178300,0.000178300,1
'2026-08-22 08:24:52.830178800,0.000178800,0
'2026-08-22 08:24:52.830178900,0.000178900,1
'2026-08-22 08:24:52.830179000,0.000179000,0
'2026-08-22 08:24:52.830179100,0.000179100,1
'2026-08-22 08:24:52.830179400,0.000179400,0
'2026-08-22 08:24:52.830179700,0.000179700,1
'2026-08-22 08:24:52.830179800,0.000179800,0
'2026-08-22 08:24:52.830179900,0.000179900,1
'2026-08-22 08:24:52.830180200,0.000180200,0
'2026-08-22 08:24:52.830180300,0.000180300,1
'2026-08-22 08:24:52.830180600,0.000180600,0
'2026-08-22 08:24:52.830180700,0.000180700,1
'2026-08-22 08:24:52.830180800,0.000180800,0
'2026-08-22 08:24:52.830180900,0.000180900,1
'2026-08-22 08:24:52.830181100,0.000181100,0
'2026-08-22 08:24:52.830181200,0.000181200,1
'2026-08-22 08:24:52.830181300,0.000181300,0
'2026-08-22 08:24:52.830181600,0.000181600,1
'2026-08-22 08:24:52.830181700,0.000181700,0
'2026-08-22 08:24:52.830182000,0.000182000,1
'2026-08-22 08:24:52.830182200,0.000182200,0
'2026-08-22 08:24:52.830182600,0.000182600,1
'2026-08-22 08:24:52.830183100,0.000183100,0
'2026-08-22 08:24:52.830183200,0.000183200,1
'2026-08-22 08:24:52.830184200,0.000184200,0
'2026-08-22 08:24:52.830184300,0.000184300,1
'2026-08-22 08:24:52.830184600,0.000184600,0
'2026-08-22 08:24:52.830185000,0.000185000,1
'2026-08-22 08:24:52.830185200,0.000185200,0
'2026-08-22 08:24:52.830185500,0.000185500,1
'2026-08-22 08:24:52.830185900,0.000185900,0
'2026-08-22 08:24:52.830186000,0.000186000,1
'2026-08-22 08:24:52.830186100,0.000186100,0
'2026-08-22 08:24:52.830186300,0.000186300,1
'2026-08-22 08:24:52.830186400,0.000186400,0
'2026-08-22 08:24:52.830186500,0.000186500,1
'2026-08-22 08:24:52.830186600,0.000186600,0
'2026-08-22 08:24:52.830186800,0.000186800,1
'2026-08-22 08:24:52.830187000,0.000187000,0
'2026-08-22 08:24:52.830187400,0.000187400,1
'2026-08-22 08:24:52.830187500,0.000187500,0
'2026-08-22 08:24:52.830187600,0.000187600,1
'2026-08-22 08:24:52.830188200,0.000188200,0
'2026-08-22 08:24:52.830188500,0.000188500,1
'2026-08-22 08:24:52.830188700,0.000188700,0
'2026-08-22 08:24:52.830188900,0.000188900,1
'2026-08-22 08:24:52.830189000,0.000189000,0
'2026-08-22 08:24:52.830189100,0.000189100,1
'2026-08-22 08:24:52.830189200,0.000189200,0
'2026-08-22 08:24:52.830189600,0.000189600,1
'2026-08-22 08:24:52.830207700,0.000207700,0
'2026-08-22 08:24:52.830207800,0.000207800,1
'2026-08-22 08:24:52.830208100,0.000208100,0
'2026-08-22 08:24:52.830208300,0.000208300,1
'2026-08-22 08:24:52.830209200,0.000209200,0
'2026-08-22 08:24:52.830209400,0.000209400,1
'2026-08-22 08:24:52.830209700,0.000209700,0
'2026-08-22 08:24:52.830210000,0.000210000,1
'2026-08-22 08:24:52.830210500,0.000210500,0
'2026-08-22 08:24:52.830210700,0.000210700,1
'2026-08-22 08:24:52.830211000,0.000211000,0
'2026-08-22 08:24:52.830211200,0.000211200,1
'2026-08-22 08:24:52.830211600,0.000211600,0
'2026-08-22 08:24:52.830211800,0.000211800,1
'2026-08-22 08:24:52.830212000,0.000212000,0
'2026-08-22 08:24:52.830212100,0.000212100,1
'2026-08-22 08:24:52.830212200,0.000212200,0
'2026-08-22 08:24:52.830212300,0.000212300,1
'2026-08-22 08:24:52.830212400,0.000212400,0
'2026-08-22 08:24:52.830212500,0.000212500,1
'2026-08-22 08:24:52.830213800,0.000213800,0
'2026-08-22 08:24:52.830213900,0.000213900,1
'2026-08-22 08:24:52.830231100,0.000231100,0
'2026-08-22 08:24:52.830231200,0.000231200,1
'2026-08-22 08:24:52.830231300,0.000231300,0
'2026-08-22 08:24:52.830231500,0.000231500,1
'2026-08-22 08:24:52.830231600,0.000231600,0
'2026-08-22 08:24:52.830231800,0.000231800,1
'2026-08-22 08:24:52.830231900,0.000231900,0
'2026-08-22 08:24:52.830232200,0.000232200,1
'2026-08-22 08:24:52.830232700,0.000232700,0
'2026-08-22 08:24:52.830232800,0.000232800,1
'2026-08-22 08:24:52.830233800,0.000233800,0
'2026-08-22 08:24:52.830233900,0.000233900,1
'2026-08-22 08:24:52.830239800,0.000239800,0
'2026-08-22 08:24:52.830239900,0.000239900,1
'2026-08-22 08:24:52.830240200,0.000240200,0
'2026-08-22 08:24:52.830240500,0.000240500,1
'2026-08-22 08:24:52.830240600,0.000240600,0
'2026-08-22 08:24:52.830240700,0.000240700,1
'2026-08-22 08:24:52.830240800,0.000240800,0
'2026-08-22 08:24:52.830241000,0.000241000,1
'2026-08-22 08:24:52.830241300,0.000241300,0
'2026-08-22 08:24:52.830241500,0.000241500,1
'2026-08-22 08:24:52.830261200,0.000261200,0
'2026-08-22 08:24:52.830261300,0.000261300,1
'2026-08-22 08:24:52.830261700,0.000261700,0
'2026-08-22 08:24:52.830261900,0.000261900,1
'2026-08-22 08:24:52.830262000,0.000262000,0
'2026-08-22 08:24:52.830262100,0.000262100,1
'2026-08-22 08:24:52.830262400,0.000262400,0
'2026-08-22 08:24:52.830262500,0.000262500,1
'2026-08-22 08:24:52.830263000,0.000263000,0
'2026-08-22 08:24:52.830263100,0.000263100,1
'2026-08-22 08:24:52.830266600,0.000266600,0
'2026-08-22 08:24:52.830266700,0.000266700,1
'2026-08-22 08:24:52.830293400,0.000293400,0
'2026-08-22 08:24:52.830293500,0.000293500,1
'2026-08-22 08:24:52.830293800,0.000293800,0
'2026-08-22 08:24:52.830293900,0.000293900,1
'2026-08-22 08:24:52.830335200,0.000335200,0
'2026-08-22 08:24:52.830335300,0.000335300,1
'2026-08-22 08:24:52.830449000,0.000449000,0
'2026-08-22 08:24:52.830449100,0.000449100,1
'2026-08-22 08:24:52.834899200,0.004899200,0
'2026-08-22 08:24:52.834899500,0.004899500,1
'2026-08-22 08:24:52.834899600,0.004899600,0
'2026-08-22 08:24:52.834910800,0.004910800,1
'2026-08-22 08:24:52.834925300,0.004925300,0
'2026-08-22 08:24:52.834929300,0.004929300,1
'2026-08-22 08:24:52.834929400,0.004929400,0
'2026-08-22 08:24:52.834933300,0.004933300,1
'2026-08-22 08:24:52.834933400,0.004933400,0
'2026-08-22 08:24:52.834934500,0.004934500,1
'2026-08-22 08:24:52.834934600,0.004934600,0
'2026-08-22 08:24:52.834936900,0.004936900,1
'2026-08-22 08:24:52.834951600,0.004951600,0
'2026-08-22 08:24:52.834951900,0.004951900,1
'2026-08-22 08:24:52.834952100,0.004952100,0
'2026-08-22 08:24:52.834952300,0.004952300,1
'2026-08-22 08:24:52.834952400,0.004952400,0
'2026-08-22 08:24:52.834952600,0.004952600,1
'2026-08-22 08:24:52.834952700,0.004952700,0
'2026-08-22 08:24:52.834952900,0.004952900,1
'2026-08-22 08:24:52.834953000,0.004953000,0
'2026-08-22 08:24:52.834954100,0.004954100,1
'2026-08-22 08:24:52.834954200,0.004954200,0
'2026-08-22 08:24:52.834955500,0.004955500,1
'2026-08-22 08:24:52.834955600,0.004955600,0
'2026-08-22 08:24:52.834956100,0.004956100,1
'2026-08-22 08:24:52.834956200,0.004956200,0
'2026-08-22 08:24:52.834957900,0.004957900,1
'2026-08-22 08:24:52.834958000,0.004958000,0
'2026-08-22 08:24:52.834958100,0.004958100,1
'2026-08-22 08:24:52.834958200,0.004958200,0
'2026-08-22 08:24:52.834958400,0.004958400,1
